Interference and Diffraction Data File Wed, Mar 30, 2022 4:08 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.01739	0.00352
0.01739	0.00368
0.01739	0.00191
0.01739	0.00191
0.01739	-0.00099
0.01739	0.00320
0.01739	0.00320
0.01739	0.00593
0.01744	0.00094
0.01744	0.00577
0.01744	0.00642
0.01744	0.00352
0.01744	0.00304
0.01744	0.00529
0.01744	0.00497
0.01744	0.00304
0.01744	0.00593
0.01744	0.00239
0.01750	0.00529
0.01750	0.01012
0.01750	0.00706
0.01750	0.00465
0.01750	0.00690
0.01750	0.01028
0.01750	0.00658
0.01750	0.00899
0.01750	0.00787
0.01750	0.00722
0.01756	0.01189
0.01756	0.01012
0.01756	0.00899
0.01756	0.00819
0.01756	0.00948
0.01756	0.00932
0.01756	0.01060
0.01756	0.01077
0.01756	0.01141
0.01756	0.01383
0.01756	0.01077
0.01761	0.01077
0.01761	0.01495
0.01761	0.01463
0.01761	0.01366
0.01761	0.01463
0.01761	0.02043
0.01761	0.01656
0.01761	0.01850
0.01761	0.01769
0.01761	0.01415
0.01761	0.01141
0.01767	0.01302
0.01767	0.01930
0.01767	0.02091
0.01767	0.02188
0.01767	0.01785
0.01767	0.01527
0.01767	0.01882
0.01767	0.01946
0.01767	0.02445
0.01767	0.02091
0.01772	0.02139
0.01772	0.02301
0.01772	0.02397
0.01772	0.02429
0.01772	0.02043
0.01772	0.01962
0.01772	0.02220
0.01772	0.02301
0.01772	0.01995
0.01772	0.02429
0.01778	0.02542
0.01778	0.02558
0.01778	0.02526
0.01778	0.02816
0.01778	0.02413
0.01778	0.02784
0.01778	0.02429
0.01778	0.02494
0.01778	0.02735
0.01778	0.02912
0.01778	0.02703
0.01783	0.02864
0.01783	0.02574
0.01783	0.02961
0.01783	0.03009
0.01783	0.02832
0.01783	0.03154
0.01783	0.03412
0.01783	0.02945
0.01783	0.03154
0.01783	0.02912
0.01783	0.03057
0.01789	0.03202
0.01789	0.03138
0.01789	0.03041
0.01789	0.03283
0.01789	0.03444
0.01789	0.03106
0.01789	0.03428
0.01789	0.03492
0.01789	0.03347
0.01789	0.03412
0.01794	0.03830
0.01794	0.03589
0.01794	0.03267
0.01794	0.03396
0.01794	0.03847
0.01794	0.03750
0.01794	0.03122
0.01794	0.03637
0.01794	0.03541
0.01794	0.03686
0.01800	0.03492
0.01800	0.03299
0.01800	0.03428
0.01800	0.03541
0.01800	0.03686
0.01800	0.03492
0.01800	0.04008
0.01800	0.03734
0.01800	0.03669
0.01800	0.03718
0.01800	0.03653
0.01806	0.03847
0.01806	0.03428
0.01806	0.03798
0.01806	0.03702
0.01806	0.03943
0.01806	0.03975
0.01806	0.03750
0.01806	0.03798
0.01806	0.03669
0.01806	0.04072
0.01811	0.03621
0.01811	0.03621
0.01811	0.03621
0.01811	0.03734
0.01811	0.03847
0.01811	0.03653
0.01811	0.03750
0.01811	0.03605
0.01811	0.04072
0.01811	0.03363
0.01817	0.03718
0.01817	0.03557
0.01817	0.03524
0.01817	0.03460
0.01817	0.03879
0.01817	0.03895
0.01817	0.03605
0.01817	0.03396
0.01817	0.03444
0.01817	0.03847
0.01817	0.03589
0.01822	0.03605
0.01822	0.03428
0.01822	0.03798
0.01822	0.03766
0.01822	0.03814
0.01822	0.03557
0.01822	0.03460
0.01822	0.03686
0.01822	0.03830
0.01822	0.03331
0.01822	0.03428
0.01828	0.03186
0.01828	0.03830
0.01828	0.03460
0.01828	0.03267
0.01828	0.03380
0.01828	0.03669
0.01828	0.03170
0.01828	0.03090
0.01828	0.03428
0.01828	0.03347
0.01833	0.03283
0.01833	0.03428
0.01833	0.03444
0.01833	0.03428
0.01833	0.03186
0.01833	0.03074
0.01833	0.02912
0.01833	0.03267
0.01833	0.03138
0.01833	0.03315
0.01839	0.03444
0.01839	0.03041
0.01839	0.03202
0.01839	0.02751
0.01839	0.02945
0.01839	0.02623
0.01839	0.02671
0.01839	0.02848
0.01839	0.02977
0.01839	0.03009
0.01839	0.03267
0.01844	0.03138
0.01844	0.02945
0.01844	0.02912
0.01844	0.03074
0.01844	0.03090
0.01844	0.02848
0.01844	0.02606
0.01844	0.02526
0.01844	0.02751
0.01844	0.02590
0.01844	0.02848
0.01850	0.02735
0.01850	0.02510
0.01850	0.02526
0.01850	0.02317
0.01850	0.02397
0.01850	0.02123
0.01850	0.02333
0.01850	0.02655
0.01850	0.02606
0.01850	0.02413
0.01856	0.02558
0.01856	0.02317
0.01856	0.02172
0.01856	0.02445
0.01856	0.02107
0.01856	0.02139
0.01856	0.02172
0.01856	0.01850
0.01856	0.02156
0.01856	0.02075
0.01861	0.01898
0.01861	0.01914
0.01861	0.01962
0.01861	0.01995
0.01861	0.02123
0.01861	0.01962
0.01861	0.01672
0.01861	0.01817
0.01861	0.01640
0.01861	0.01914
0.01867	0.01608
0.01867	0.01544
0.01867	0.01689
0.01867	0.01527
0.01867	0.01737
0.01867	0.01495
0.01867	0.01302
0.01867	0.01254
0.01867	0.01141
0.01867	0.01141
0.01867	0.01689
0.01872	0.01383
0.01872	0.01334
0.01872	0.01141
0.01872	0.01254
0.01872	0.01318
0.01872	0.01318
0.01872	0.00964
0.01872	0.01125
0.01872	0.00754
0.01872	0.01173
0.01878	0.00980
0.01878	0.01077
0.01878	0.01028
0.01878	0.00803
0.01878	0.00577
0.01878	0.00593
0.01878	0.00851
0.01878	0.00819
0.01878	0.00819
0.01878	0.00738
0.01883	0.00835
0.01883	0.00561
0.01883	0.00593
0.01883	0.00722
0.01883	0.00610
0.01883	0.00561
0.01883	0.00545
0.01883	0.00448
0.01883	0.00384
0.01883	0.00481
0.01889	0.00304
0.01889	0.00287
0.01889	0.00287
0.01889	0.00336
0.01889	-0.00051
0.01889	0.00545
0.01889	0.00175
0.01889	0.00110
0.01889	0.00465
0.01889	0.00255
0.01889	0.00159
0.01894	-0.00067
0.01894	0.00175
0.01894	-0.00147
0.01894	0.00078
0.01894	0.00094
0.01894	0.00352
0.01894	0.00223
0.01894	0.00207
0.01894	-0.00147
0.01894	-0.00067
0.01900	-0.00341
0.01900	-0.00325
0.01900	-0.00276
0.01900	-0.00002
0.01900	0.00159
0.01900	-0.00147
0.01900	-0.00196
0.01900	-0.00083
0.01900	-0.00453
0.01900	-0.00453
0.01906	-0.00566
0.01906	-0.00582
0.01906	-0.00164
0.01906	-0.00292
0.01906	-0.00164
0.01906	-0.00325
0.01906	-0.00164
0.01906	-0.00453
0.01906	-0.00647
0.01906	-0.00502
0.01911	-0.00212
0.01911	-0.00212
0.01911	-0.00405
0.01911	-0.00453
0.01911	-0.00437
0.01911	-0.00051
0.01911	-0.00341
0.01911	-0.00228
0.01911	-0.00470
0.01911	-0.00808
0.01917	-0.00389
0.01917	-0.00679
0.01917	-0.00647
0.01917	-0.00856
0.01917	-0.00292
0.01917	-0.00308
0.01917	-0.00711
0.01917	-0.00647
0.01917	-0.00663
0.01917	-0.00904
0.01922	-0.00308
0.01922	-0.00550
0.01922	-0.00663
0.01922	-0.00598
0.01922	-0.00614
0.01922	-0.00792
0.01922	-0.00840
0.01922	-0.00727
0.01922	-0.00518
0.01922	-0.00453
0.01928	-0.00325
0.01928	-0.00437
0.01928	-0.00470
0.01928	-0.00518
0.01928	-0.00389
0.01928	-0.00920
0.01928	-0.00647
0.01928	-0.00566
0.01928	-0.00566
0.01928	-0.00792
0.01933	-0.00727
0.01933	-0.00502
0.01933	-0.00389
0.01933	-0.00647
0.01933	-0.00663
0.01933	-0.00775
0.01933	-0.00598
0.01933	-0.00920
0.01933	-0.00695
0.01933	-0.00260
0.01939	-0.00325
0.01939	-0.00663
0.01939	-0.00196
0.01939	-0.00566
0.01939	-0.00405
0.01939	-0.00663
0.01939	-0.00631
0.01939	-0.00566
0.01939	-0.00212
0.01939	-0.00308
0.01944	-0.00614
0.01944	-0.00180
0.01944	-0.00196
0.01944	-0.00373
0.01944	-0.00550
0.01944	-0.00228
0.01944	-0.00421
0.01944	-0.00212
0.01944	-0.00598
0.01944	-0.00308
0.01950	-0.00775
0.01950	-0.00405
0.01950	-0.00695
0.01950	-0.00470
0.01950	-0.00373
0.01950	-0.00260
0.01950	-0.00518
0.01950	-0.00228
0.01950	-0.00405
0.01950	-0.00405
0.01950	-0.00470
0.01956	-0.00292
0.01956	-0.00437
0.01956	-0.00019
0.01956	-0.00276
0.01956	-0.00308
0.01956	-0.00325
0.01956	-0.00180
0.01956	-0.00244
0.01956	-0.00164
0.01956	-0.00308
0.01961	-0.00131
0.01961	0.00400
0.01961	0.00126
0.01961	0.00046
0.01961	-0.00292
0.01961	0.00126
0.01961	0.00207
0.01961	0.00207
0.01961	-0.00389
0.01961	0.00014
0.01967	-0.00067
0.01967	-0.00035
0.01967	-0.00147
0.01967	-0.00389
0.01967	-0.00308
0.01967	0.00030
0.01967	0.00287
0.01967	0.00287
0.01967	-0.00019
0.01967	-0.00051
0.01972	-0.00019
0.01972	0.00400
0.01972	0.00110
0.01972	0.00078
0.01972	0.00159
0.01972	0.00223
0.01972	0.00142
0.01972	-0.00164
0.01972	0.00561
0.01972	0.00159
0.01972	0.00191
0.01972	0.00352
0.01978	0.00110
0.01978	0.00287
0.01978	0.00062
0.01978	0.00481
0.01978	0.00223
0.01978	0.00610
0.01978	0.00094
0.01978	0.00271
0.01978	0.00432
0.01983	0.00223
0.01983	0.00094
0.01983	0.00513
0.01983	0.00448
0.01983	0.00255
0.01983	0.00416
0.01983	0.00690
0.01983	0.00175
0.01983	0.00593
0.01983	0.00159
0.01983	0.00416
0.01989	0.00658
0.01989	0.00384
0.01989	0.00674
0.01989	0.00320
0.01989	0.00384
0.01989	0.00207
0.01989	0.00271
0.01989	0.00416
0.01989	0.00690
0.01989	0.00400
0.01994	0.00287
0.01994	0.00287
0.01994	0.00577
0.01994	0.00014
0.01994	0.00706
0.01994	0.00271
0.01994	0.00465
0.01994	0.00513
0.01994	0.00787
0.01994	0.00738
0.01994	0.00819
0.02000	0.00577
0.02000	0.00642
0.02000	0.00835
0.02000	0.00513
0.02000	0.00416
0.02000	0.00561
0.02000	0.00513
0.02000	0.00432
0.02000	0.00771
0.02000	0.00529
